Date,Close,50-day MA,200-day MA,Golden Cross,,,,,,,,,,,,
9/28/2022,370.53,401.819,421.32035,0,,,,,,,,,,,,
9/29/2022,362.79,401.1794,420.80145,0,,,,,,,,,,,,
9/30/2022,357.18,400.3472,420.27055,0,,,,,,,,,,,,
10/3/2022,366.61,399.7776,419.7506,0,,,,,,,,,,,,
10/4/2022,377.97,399.4256,419.3082,0,,,,,,,,,,,,
10/5/2022,377.09,399.1496,418.8943,0,,,,,,,,,,,,
10/6/2022,373.2,398.5928,418.4854,0,,,,,,,,,,,,
10/7/2022,362.79,397.7272,417.98405,0,,,,,,,,,,,,
10/10/2022,360.02,396.6878,417.4457,0,,,,,,,,,,,,
10/11/2022,357.74,395.6272,416.8814,0,,,,,,,,,,,,
10/12/2022,356.56,394.5972,416.2779,0,,,,,,,,,,,,
10/13/2022,365.97,393.6276,415.7234,0,,,,,,,,,,,,
10/14/2022,357.63,392.4968,415.12415,0,,,,,,,,,,,,
10/17/2022,366.82,391.5638,414.57745,0,,,,,,,,,,,,
10/18/2022,371.13,390.7266,414.0583,0,,,,,,,,,,,,
10/19/2022,368.5,389.8696,413.51225,0,,,,,,,,,,,,
10/20/2022,365.41,388.778,412.95155,0,,,,,,,,,,,,
10/21/2022,374.29,387.864,412.4811,0,,,,,,,,,,,,
10/24/2022,378.87,386.8994,412.03575,0,,,,,,,,,,,,
10/25/2022,384.92,386.0206,411.6299,0,,,,,,,,,,,,
10/26/2022,382.02,385.067,411.21245,0,,,,,,,,,,,,
10/27/2022,379.98,384.1336,410.7636,0,,,,,,,,,,,,
10/28/2022,389.02,383.3562,410.3536,0,,,,,,,,,,,,
10/31/2022,386.21,382.6376,409.962,0,,,,,,,,,,,,
11/1/2022,384.52,382.061,409.561,0,,,,,,,,,,,,
11/2/2022,374.87,381.3114,409.1529,0,,,,,,,,,,,,
11/3/2022,371.01,380.4582,408.7492,0,,,,,,,,,,,,
11/4/2022,376.35,379.595,408.3972,0,,,,,,,,,,,,
11/7/2022,379.95,379.0878,408.10705,0,,,,,,,,,,,,
11/8/2022,382,378.6752,407.81785,0,,,,,,,,,,,,
11/9/2022,374.13,378.1936,407.51615,0,,,,,,,,,,,,
11/10/2022,394.69,378.1838,407.3227,0,,,,,,,,,,,,
11/11/2022,398.51,378.2256,407.15905,0,,,,,,,,,,,,
11/14/2022,395.12,378.2832,406.9249,0,,,,,,,,,,,,
11/15/2022,398.49,378.4378,406.6678,0,,,,,,,,,,,,
11/16/2022,395.45,378.3912,406.3803,0,,,,,,,,,,,,
11/17/2022,394.24,378.2684,406.06475,0,,,,,,,,,,,,
11/18/2022,396.03,378.057,405.8119,0,,,,,,,,,,,,
11/21/2022,394.59,377.7294,405.54135,0,,,,,,,,,,,,
11/22/2022,399.9,377.8654,405.30455,0,,,,,,,,,,,,
11/23/2022,402.42,378.0218,405.06195,0,,,,,,,,,,,,
11/25/2022,402.33,378.266,404.7859,0,,,,,,,,,,,,
11/28/2022,395.91,378.473,404.51885,0,,,,,,,,,,,,
11/29/2022,395.23,378.6066,404.2927,0,,,,,,,,,,,,
11/30/2022,407.68,379.0784,404.136,0,,,,,,,,,,,,
12/1/2022,407.38,379.6782,403.9424,0,,,,,,,,,,,,
12/2/2022,406.91,380.332,403.74395,0,,,,,,,,,,,,
12/5/2022,399.59,380.9648,403.5566,0,,,,,,,,,,,,
12/6/2022,393.83,381.5552,403.3546,0,,,,,,,,,,,,
12/7/2022,393.16,382.1508,403.17255,0,,,,,,,,,,,,
12/8/2022,396.24,382.665,403.044,0,,,,,,,,,,,,
12/9/2022,393.28,383.2748,402.8689,0,,,,,,,,,,,,
12/12/2022,398.95,384.1102,402.6749,0,,,,,,,,,,,,
12/13/2022,401.97,384.8174,402.5016,0,,,,,,,,,,,,
12/14/2022,399.4,385.246,402.3487,0,,,,,,,,,,,,
12/15/2022,389.63,385.4968,402.1074,0,,,,,,,,,,,,
12/16/2022,383.27,385.6982,401.8452,0,,,,,,,,,,,,
12/19/2022,380.02,386.0428,401.58445,0,,,,,,,,,,,,
12/20/2022,380.54,386.4532,401.39,0,,,,,,,,,,,,
12/21/2022,386.23,387.023,401.2399,0,,,,,,,,,,,,
12/22/2022,380.72,387.5062,401.00645,0,,,,,,,,,,,,
12/23/2022,382.91,387.845,400.7936,0,,,,,,,,,,,,
12/27/2022,381.4,388.3204,400.60025,0,,,,,,,,,,,,
12/28/2022,376.66,388.5172,400.39855,0,,,,,,,,,,,,
12/29/2022,383.44,388.7634,400.1849,0,,,,,,,,,,,,
12/30/2022,382.43,389.042,399.91895,0,,,,,,,,,,,,
1/3/2023,380.82,389.3502,399.6177,0,,,,,,,,,,,,
1/4/2023,383.76,389.5396,399.3139,0,,,,,,,,,,,,
1/5/2023,379.38,389.5498,398.98885,0,,,,,,,,,,,,
1/6/2023,388.08,389.613,398.6813,0,,,,,,,,,,,,
1/9/2023,387.86,389.7298,398.4016,0,,,,,,,,,,,,
1/10/2023,390.58,389.9418,398.10205,0,,,,,,,,,,,,
1/11/2023,395.52,390.0718,397.8162,0,,,,,,,,,,,,
1/12/2023,396.96,390.2868,397.52145,0,,,,,,,,,,,,
1/13/2023,398.5,390.5664,397.2062,0,,,,,,,,,,,,
1/17/2023,397.77,391.0244,396.90155,0,,,,,,,,,,,,
1/18/2023,391.49,391.434,396.6008,0,,,,,,,,,,,,
1/19/2023,388.64,391.6798,396.2794,0,,,,,,,,,,,,
1/20/2023,395.88,391.9984,395.9748,0,,,,,,,,,,,,
1/23/2023,400.63,392.371,395.7228,0,,,,,,,,,,,,
1/24/2023,400.2,392.8924,395.4912,0,,,,,,,,,,,,
1/25/2023,400.35,393.0056,395.2491,0,,,,,,,,,,,,
1/26/2023,404.75,393.1304,395.035,0,,,,,,,,,,,,
1/27/2023,405.68,393.3416,394.8638,0,,,,,,,,,,,,
1/30/2023,400.59,393.3836,394.6753,0,,,,,,,,,,,,
1/31/2023,406.48,393.6042,394.49115,0,,,,,,,,,,,,
2/1/2023,410.8,393.9354,394.3562,0,,,,,,,,,,,,
2/2/2023,416.78,394.3504,394.25025,1,,,,,,,,,,,,
2/3/2023,412.35,394.7056,394.0868,0,,,,,,,,,,,,
2/6/2023,409.83,394.9042,393.9124,0,,,,,,,,,,,,
2/7/2023,415.19,395.1596,393.79805,0,,,,,,,,,,,,
2/8/2023,410.65,395.326,393.7211,0,,,,,,,,,,,,
2/9/2023,407.09,395.5496,393.614,0,,,,,,,,,,,,
2/10/2023,408.04,395.8058,393.5737,0,,,,,,,,,,,,
2/13/2023,412.83,395.9088,393.5515,0,,,,,,,,,,,,
2/14/2023,412.64,396.014,393.47565,0,,,,,,,,,,,,
2/15/2023,413.98,396.1554,393.48555,0,,,,,,,,,,,,
2/16/2023,408.28,396.3292,393.45455,0,,,,,,,,,,,,
2/17/2023,407.26,396.5978,393.40895,0,,,,,,,,,,,,
2/21/2023,399.09,396.7164,393.2591,0,,,,,,,,,,,,
2/22/2023,398.54,396.7624,393.18275,0,,,,,,,,,,,,
2/23/2023,400.66,396.91,393.12935,0,,,,,,,,,,,,
2/24/2023,396.38,396.8586,393.1204,0,,,,,,,,,,,,
2/27/2023,397.73,396.7738,393.1136,0,,,,,,,,,,,,
2/28/2023,396.26,396.711,393.13115,0,,,,,,,,,,,,
3/1/2023,394.74,396.8132,393.14315,0,,,,,,,,,,,,
3/2/2023,397.81,397.104,393.1236,0,,,,,,,,,,,,
3/3/2023,404.19,397.5874,393.1441,0,,,,,,,,,,,,
3/6/2023,404.47,398.066,393.12485,0,,,,,,,,,,,,
3/7/2023,398.27,398.3068,393.1569,0,,,,,,,,,,,,
3/8/2023,398.92,398.6708,393.2042,0,,,,,,,,,,,,
3/9/2023,391.56,398.8438,393.21385,0,,,,,,,,,,,,
3/10/2023,385.91,398.934,393.1588,0,,,,,,,,,,,,
3/13/2023,385.36,399.108,393.11615,0,,,,,,,,,,,,
3/14/2023,391.73,399.2738,393.08795,0,,,,,,,,,,,,
3/15/2023,389.28,399.4108,393.0078,0,,,,,,,,,,,,
3/16/2023,396.11,399.7166,392.91205,0,,,,,,,,,,,,
3/17/2023,389.99,399.8412,392.79735,0,,,,,,,,,,,,
3/20/2023,393.74,400.1284,392.7181,0,,,,,,,,,,,,
3/21/2023,398.91,400.345,392.6257,0,,,,,,,,,,,,
3/22/2023,392.11,400.43,392.53355,0,,,,,,,,,,,,
3/23/2023,393.17,400.4818,392.44045,0,,,,,,,,,,,,
3/24/2023,395.75,400.4864,392.3405,0,,,,,,,,,,,,
3/27/2023,396.49,400.477,392.26685,0,,,,,,,,,,,,
3/28/2023,395.6,400.419,392.23765,0,,,,,,,,,,,,
3/29/2023,401.35,400.4906,392.2954,0,,,,,,,,,,,,
3/30/2023,403.7,400.7348,392.4389,0,,,,,,,,,,,,
3/31/2023,409.39,401.1498,392.6165,0,,,,,,,,,,,,
4/3/2023,410.95,401.4512,392.77525,0,,,,,,,,,,,,
4/4/2023,408.67,401.612,392.98535,0,,,,,,,,,,,,
4/5/2023,407.6,401.76,393.19405,0,,,,,,,,,,,,
4/6/2023,409.19,401.9368,393.36465,0,,,,,,,,,,,,
4/10/2023,409.61,402.034,393.54075,0,,,,,,,,,,,,
4/11/2023,409.72,402.1148,393.69905,0,,,,,,,,,,,,
4/12/2023,408.05,402.264,393.7889,0,,,,,,,,,,,,
4/13/2023,413.47,402.4038,393.9133,0,,,,,,,,,,,,
4/14/2023,412.46,402.437,394.07235,0,,,,,,,,,,,,
4/17/2023,413.94,402.3802,394.24035,0,,,,,,,,,,,,
4/18/2023,414.21,402.4174,394.42515,0,,,,,,,,,,,,
